,text,like,retweet,id,user,created_at
583,"鉄道の「国際規格」策定へ　ＪＲや国交省、輸出コスト減
https://t.co/883lmwYZZB",181,65,1314909823989960705,nikkei,Sat Oct 10 12:45:06 +0000 2020
584,"「実行力」と「人間力」を総合的に評価。成果主義に舵を切り、入社時期が近い従業員の給与差が大幅に開く可能性。個人の評価だけで定期昇給額を決めるトヨタの新制度を探ります。
https://t.co/4qjAZBXr7t",159,68,1314906067982262276,nikkei,Sat Oct 10 12:30:11 +0000 2020
585,"お葬式が変わる　コロナ新常態の相場と御作法
https://t.co/TnUmpf9wxL",61,12,1314906047790960640,nikkei,Sat Oct 10 12:30:06 +0000 2020
586,"「ぼくをつくった50のゲームたち」川島明さん　遊びを通して学んだ人生
https://t.co/l3XU4JDHMB",82,20,1314905257256710144,nikkei,Sat Oct 10 12:26:57 +0000 2020
587,"北朝鮮、軍事パレードでICBM公開　18年2月以来
https://t.co/r9Et64rVWv",51,27,1314904492568010758,nikkei,Sat Oct 10 12:23:55 +0000 2020
588,"絶えぬ就活セクハラ、どう対処？　オンラインは記録を
https://t.co/ZwnWOdPF6x",124,46,1314902263731834901,nikkei,Sat Oct 10 12:15:04 +0000 2020
589,"日本学術会議問題、学界から声明続々　海外科学誌も言及
https://t.co/AdnO3Ec9bi",174,91,1314898974436806657,nikkei,Sat Oct 10 12:01:59 +0000 2020
590,"[FT]ホワイトハウス感染拡大騒ぎで露呈する米国の分断
https://t.co/FvKwjvNUdh",22,13,1314898536358711296,nikkei,Sat Oct 10 12:00:15 +0000 2020
591,"全日本空輸（ANA）がパイロットらを含む全従業員1万5000人の副業範囲を広げ、勤務時間以外に他社とも雇用契約を結べるようにする方針。業績悪化で一般社員の年収が3割減る見通しのなか、収入を得やすくします。
https://t.co/oM7VzxZLGH",246,98,1314898502074368000,nikkei,Sat Oct 10 12:00:07 +0000 2020
592,"ゴール遠く実況者泣かせ　京都競馬場、改修で休催へ
https://t.co/l0Z7sxTxXK",55,25,1314895682512117762,nikkei,Sat Oct 10 11:48:54 +0000 2020
593,"みずほが週休３４日制　希望者、自分磨く時間に
https://t.co/07FkdCMoH0",370,121,1314894707475075073,nikkei,Sat Oct 10 11:45:02 +0000 2020
594,"社会描き出す北欧ミステリー小説の偉大な原点
https://t.co/ocANq2Foqt",36,13,1314894415278694400,nikkei,Sat Oct 10 11:43:52 +0000 2020
595,"ブラックホール解明へ　東芝が電波望遠鏡の干渉激減
https://t.co/RFuaRfgBJl",775,184,1314890965530935296,nikkei,Sat Oct 10 11:30:10 +0000 2020
596,"ヤマト運輸が、書類などを運ぶメール便「クロネコDM便」の配達の一部を日本郵便に委託。メール便の需要が減るなか、ネット通販の利用が膨らむ宅配便に配送人員やトラックを集中させる狙いです。
https://t.co/MRFRQm8TfP",190,115,1314890961294626819,nikkei,Sat Oct 10 11:30:09 +0000 2020
597,"イデコ税負担、周知不足　退職金で控除枠使い切る恐れ
https://t.co/QQGKmG1Nxz",356,141,1314887179236237312,nikkei,Sat Oct 10 11:15:07 +0000 2020
598,"三井住友銀行、ネットバンク未利用者から手数料
https://t.co/IwBlF5UYHD",112,52,1314883447530426370,nikkei,Sat Oct 10 11:00:17 +0000 2020
599,"理研、紫外線でコロナ抑制　五輪で活用へ産学連携
https://t.co/9EvYBeBPup",221,90,1314880084591878145,nikkei,Sat Oct 10 10:46:56 +0000 2020
600,"しまむら、強い財務でそろえる旬のファッション
https://t.co/SnUOH1IUAH",77,19,1314879622362861570,nikkei,Sat Oct 10 10:45:05 +0000 2020
601,"［社説］大阪の活力になる選択を
https://t.co/DN1vJMiATL",39,13,1314878816943108096,nikkei,Sat Oct 10 10:41:53 +0000 2020
602,"［社説］競争促す減反廃止の原点に立ち返ろう
https://t.co/DWQsekmmtm",43,11,1314878052602572800,nikkei,Sat Oct 10 10:38:51 +0000 2020
603,"ＪＡＬ、客室乗務員を全国に派遣　観光振興など兼務
https://t.co/auupP09Fck",544,161,1314875840262549505,nikkei,Sat Oct 10 10:30:04 +0000 2020
604,"カルビーvs.農協　「ジャガイモ50年戦争」和解の裏側
https://t.co/3MKBkxMiiU",165,66,1314872061618159617,nikkei,Sat Oct 10 10:15:03 +0000 2020
605,"日産、全新型車を「簡易」自動運転に　追従や高速手放し
https://t.co/unxtalxeXH",167,65,1314868330633846784,nikkei,Sat Oct 10 10:00:13 +0000 2020
606,"米IPO、5割が買収目的の「空箱」　緩和マネーで過熱
https://t.co/ZCTxyGm8xV",56,25,1314860716520685572,nikkei,Sat Oct 10 09:29:58 +0000 2020
607,"「3密」避けゴルフ人口が急回復　女性も楽しみやすく
https://t.co/RdpiWPdIDY",149,51,1314837546505920512,nikkei,Sat Oct 10 07:57:54 +0000 2020
608,"金星の雲の中に「生命」の可能性　世界の科学者が検証
https://t.co/CjkzYj0L3p",1142,344,1314832787686387713,nikkei,Sat Oct 10 07:38:59 +0000 2020
609,"必ずまた飛ぶ コロナ禍のパイロット、見果てぬ空への夢
https://t.co/V4wDpf2Q4s",58,8,1314825222940323844,nikkei,Sat Oct 10 07:08:56 +0000 2020
610,"東京都で新たに249人感染　新型コロナ
https://t.co/AP4nrxOF9Z",133,100,1314813664470466561,nikkei,Sat Oct 10 06:23:00 +0000 2020
611,"「インド流通王、無念の退場 セブンや日通に影響も」の英文記事をNikkei Asia @NikkeiAsia に掲載しています。

 India's father of modern retail bows out with… https://t.co/d0nB7ocEHd",33,12,1314811329107177472,nikkei,Sat Oct 10 06:13:43 +0000 2020
612,"デジカメ、Vlogに活路　高画質求め中古品値上がり
https://t.co/nADkpX5WBZ",126,47,1314797780460728321,nikkei,Sat Oct 10 05:19:53 +0000 2020
613,"元マック原田氏、ゴンチャで脱「タピオカ依存」
https://t.co/GmLqPB9bbz",192,57,1314788498419773440,nikkei,Sat Oct 10 04:43:00 +0000 2020
614,"AIアナが読むニュース　きょうの4本
https://t.co/TF0mzNgG82",11,5,1314782193537802241,nikkei,Sat Oct 10 04:17:57 +0000 2020
615,"「投資の落とし穴」回避に欠かせないメンタルの備え
https://t.co/z05E5yl0Ll",75,22,1314777902366384128,nikkei,Sat Oct 10 04:00:53 +0000 2020
616,"眠りの浅い「レム睡眠」　少ないと死亡リスク高まる？
https://t.co/1iIJgTopkm",145,49,1314770089787310081,nikkei,Sat Oct 10 03:29:51 +0000 2020
617,"中小のジョブ型雇用導入の秘訣は　目標は過程重視
https://t.co/QJT4NPE15n",41,12,1314758768328994817,nikkei,Sat Oct 10 02:44:52 +0000 2020
618,"寄付や署名…動く若者　「社会の一員」コロナ禍で実感
https://t.co/GgDCObZ5jG",67,27,1314758767053959170,nikkei,Sat Oct 10 02:44:51 +0000 2020
619,"「中国、禁輸リストで米に対抗 特定企業を標的に」の英文記事をNikkei Asia @NikkeiAsia に掲載しています。

 China readies new law to ban companies on natio… https://t.co/loQU0zHg3u",33,14,1314738561753776128,nikkei,Sat Oct 10 01:24:34 +0000 2020
620,"ANA、副業を拡大へ　他社と雇用契約可能に
https://t.co/yxqcoWmfkG",909,321,1314737135459598336,nikkei,Sat Oct 10 01:18:54 +0000 2020
621,"養蜂場は市役所の屋上、ハチミツが高める地域の魅力
https://t.co/AstdNxv1p0",98,19,1314730863054123009,nikkei,Sat Oct 10 00:53:58 +0000 2020
622,"戸建て、マンションともに対象とし、増築や防音対策、間仕切り設置を念頭。在宅勤務用の自宅リフォーム費用の3分の1を、100万円上限に補助する制度を国土交通省が検討します。（会員向け記事です。登録無料）
https://t.co/gNV7eLL5rK",382,171,1314725637152747520,nikkei,Sat Oct 10 00:33:12 +0000 2020
623,"「命か経済か」には解がない　対コロナ医療再考を
https://t.co/uxGKFAPou1",72,23,1314720529996107783,nikkei,Sat Oct 10 00:12:55 +0000 2020
624,"JR東海が技術支援するアメリカ南部テキサス州ダラス―ヒューストン間の高速鉄道計画が、2021年にも着工の見通し。開業に向け総事業費2兆円規模の資金調達や用地確保を進めます。

JR支援の北米新幹線、21年着工へ　当局手続き終了… https://t.co/gkXZakZStS",392,185,1314720210398720001,nikkei,Sat Oct 10 00:11:39 +0000 2020
625,"競争激化でテナント数が開業時から半減していた「イオンモール名古屋みなと」が2021年春に営業終了。全日本空輸（ANA）が希望退職や冬季賞与ゼロ、賃金減額で年収3割減へ。この1週間、Twitterで読まれた日経記事です。 
https://t.co/mmTQtNgp4D",139,47,1314707983599841283,nikkei,Fri Oct 09 23:23:04 +0000 2020
626,"三井不動産が旗艦物件「新宿三井ビルディング」をREITに1700億円で売却します。1974年に竣工した地上55階、地下3階建てビルで、新宿副都心再開発の象徴的な建物。国内REITの保有物件で最高の取得額になります。
https://t.co/sMI5l5MwlR",1800,855,1314702776274886656,nikkei,Fri Oct 09 23:02:22 +0000 2020
627,"大統領選、15日のテレビ討論会は中止　米報道
https://t.co/P5GudHGfu4",68,50,1314702423647121408,nikkei,Fri Oct 09 23:00:58 +0000 2020
628,"出社比率を高め「オフィス回帰」に舵を切る伊藤忠。多様な働き方の選択肢としてテレワークを積極推進する日立……。生産性の評価やテレワークへの取り組み姿勢の違いを考えます。

テレワークの生産性、分かれる評価　向上31%・低下26%… https://t.co/vDuAWkGGXq",167,61,1314696528725004288,nikkei,Fri Oct 09 22:37:32 +0000 2020
629,"台風14号、東海・関東に接近　大雨や暴風に警戒
https://t.co/1sk9Vc7veT",54,30,1314687305995616256,nikkei,Fri Oct 09 22:00:54 +0000 2020
630,"インターネットバンキングを使っておらず2年以上取引なし、残高1万円未満の客から、三井住友銀行が年1100円の手数料を徴収。2021年4月以降に新たに口座を設ける人が対象です。
https://t.co/7Rwhjw8g29",287,196,1314686856391467008,nikkei,Fri Oct 09 21:59:06 +0000 2020
631,"「手数料負担はなるべく軽くするのが肝要だが、タダがいいとも言えない」「投資は生きがい、相場は友」。株式投資歴66年。84歳のデイトレーダー、藤本茂さんの投資論です。
https://t.co/MtXI8V4NUe",326,62,1314679655149064195,nikkei,Fri Oct 09 21:30:30 +0000 2020
632,"リーマン・ショック後に下がった賃金水準が定着し、長く伸び悩む日本。イギリスやドイツも落ち込み。失業者を出しながらも賃金水準は保つアメリカとの違いについて考えます。

日欧に賃金下落の波　長期化で成長抑制懸念も… https://t.co/4dEqvHcYji",161,99,1314673877142974464,nikkei,Fri Oct 09 21:07:32 +0000 2020
633,"コロナ薬「レムデシビル」投与で回復5日早く　米ギリアド
https://t.co/BLyCiJw5dm",77,33,1314670958431485952,nikkei,Fri Oct 09 20:55:56 +0000 2020
634,"Twitter、「リツイート」を制限　米大統領選期間中
https://t.co/YFT2XkCr18",346,532,1314670696677601281,nikkei,Fri Oct 09 20:54:54 +0000 2020
635,"中国、禁輸リストで米に対抗　特定企業を標的に
https://t.co/S9g41O7395",54,30,1314668424681803777,nikkei,Fri Oct 09 20:45:52 +0000 2020
636,"米政権が190兆円の経済対策案　野党・民主党と再交渉
https://t.co/t9XzsPGaeZ",65,30,1314660884946448384,nikkei,Fri Oct 09 20:15:54 +0000 2020
637,"NYダウ3日続伸、161ドル高　経済対策期待の買い続く
https://t.co/D6cbCsqyRl",91,52,1314660883696500737,nikkei,Fri Oct 09 20:15:54 +0000 2020
638,"どこでも音楽、専門家が選ぶワイヤレススピーカー
https://t.co/zjKgqsJIA6",61,11,1314612304781037568,nikkei,Fri Oct 09 17:02:52 +0000 2020
639,"ROE向上へ生産革命　GSのキャシー・松井氏
https://t.co/cJMtmc2OQF",29,5,1314612303766061059,nikkei,Fri Oct 09 17:02:52 +0000 2020
640,"日欧に賃金下落の波　長期化で成長抑制懸念も
https://t.co/Ud9S29Ob5j",33,11,1314612302767820800,nikkei,Fri Oct 09 17:02:51 +0000 2020
641,"トランプ氏、選挙活動を近く再開へ　主治医がお墨付き
https://t.co/ytSLKufnV7",39,16,1314612301702414337,nikkei,Fri Oct 09 17:02:51 +0000 2020
642,"石炭火力なくせるの？　英仏全廃へ、日本も選別進む
https://t.co/FdEthcFOuY",72,24,1314612300590977025,nikkei,Fri Oct 09 17:02:51 +0000 2020
643,"異常気象の原因が見つかった　難題との闘いに光明
https://t.co/TfD6OzSHJb",73,22,1314612299416571906,nikkei,Fri Oct 09 17:02:51 +0000 2020
644,"コロナが迫る家計の強化　スマホ見直し脱ボーナス依存
https://t.co/YRmBU0Iczd",42,6,1314612298409861121,nikkei,Fri Oct 09 17:02:50 +0000 2020
645,"東証縛った2つの約束　終日停止、行き場失った3000億円
https://t.co/pb77C8lpys",29,8,1314612297394876417,nikkei,Fri Oct 09 17:02:50 +0000 2020
646,"ドコモ事件と比較　中国金融サービスは「信用しない」
https://t.co/SrgJFaDAZ3",20,10,1314612296077864960,nikkei,Fri Oct 09 17:02:50 +0000 2020
647,"ユニクロ店数、日中逆転　EC融合先行は国内の参考に
https://t.co/YnGCg0HvTg",87,35,1314612294802759680,nikkei,Fri Oct 09 17:02:50 +0000 2020
648,"NYダウ続伸で始まる　追加経済対策に期待
https://t.co/3St1lHVPSu",70,25,1314565765136183297,nikkei,Fri Oct 09 13:57:56 +0000 2020
649,"臭みも抜けて身が締まる　「塩ヅケ」刺し身のススメ
https://t.co/7jXiO5CBo7",749,209,1314556683885060097,nikkei,Fri Oct 09 13:21:51 +0000 2020
650,"結局1行しか進まなかったが、情報量は膨大。「雑談ばかりの授業になりますが、50分間のうちの5分間で、いちばん重要なことを伝えればいいんです」。奈良の進学校、東大寺学園の授業と校風を探ります。
https://t.co/0zbkisOFwk",273,80,1314549345107275776,nikkei,Fri Oct 09 12:52:41 +0000 2020
651,"救命の優先判定に訴訟リスク　救急隊・家族のケア課題
https://t.co/8SmStqlOe6",100,56,1314547381669564416,nikkei,Fri Oct 09 12:44:53 +0000 2020
652,"目を閉じたままでモノが見える　フクロウ驚異の能力
https://t.co/Y0Z7ZNidXV",399,116,1314546147432624128,nikkei,Fri Oct 09 12:39:59 +0000 2020
653,"富士フイルムや住化、次世代半導体材料に参入　スマホ省電力化
https://t.co/nyuJWFfvCY",165,49,1314546146094718976,nikkei,Fri Oct 09 12:39:58 +0000 2020
654,"G-SHOCK誕生秘話　落とした時計がヒントに
https://t.co/OR0Avxcbez",128,31,1314541349157269504,nikkei,Fri Oct 09 12:20:55 +0000 2020
655,"400万年前の象を再現　琵琶湖博物館が改装オープン
https://t.co/1vnUrJcLYG",749,201,1314540381799944192,nikkei,Fri Oct 09 12:17:04 +0000 2020
656,"インド流通王、無念の退場　セブンや日通に影響も
https://t.co/Vff8YBfMfz",46,21,1314540089368694785,nikkei,Fri Oct 09 12:15:54 +0000 2020
657,"EU、貿易協定で環境対策要求　域内企業の競争力を維持
https://t.co/Vf9wshv390",22,11,1314540088064315392,nikkei,Fri Oct 09 12:15:54 +0000 2020
658,"秋の修学旅行も苦戦、京都や奈良7割減　近場・短期に
https://t.co/P3OCK8shxa",64,34,1314528013338308608,nikkei,Fri Oct 09 11:27:55 +0000 2020
659,"学術会議、行革の対象に　首相「よい方向なら歓迎」
https://t.co/LsENoRsAOP",113,30,1314525226068176896,nikkei,Fri Oct 09 11:16:51 +0000 2020
660,"オンライン診療、映像使用で原則解禁　平井・河野・田村氏が合意
https://t.co/gNT2IX1alq",56,19,1314525224977661952,nikkei,Fri Oct 09 11:16:50 +0000 2020
661,"［社説］コーカサスの戦火を止めよ
https://t.co/IqeSDi1Z7Y",25,9,1314521720565370881,nikkei,Fri Oct 09 11:02:55 +0000 2020
662,"茨城県日立市は市内に移住してテレワークをする人たちへの助成制度を始めました。住宅取得の場合、最大151万5千円を助成。年齢は39歳まで。新しい移住推進策にします。
https://t.co/vCOh7qcYja",233,107,1314512937470562306,nikkei,Fri Oct 09 10:28:01 +0000 2020
663,"［社説］核のごみ処分場選びへ重要な一歩だ
https://t.co/ypXvNGQfjU",25,13,1314512676895170560,nikkei,Fri Oct 09 10:26:59 +0000 2020
