,text,like
1797,法律身近に子供に伝授いじめなど、身を守る助けにhttps://t.co/zry0nnqKHG,0
1798,葉物の新王者はコマツナ？安定価格でホウレンソウより勢いhttps://t.co/9YQv10X8Ww,1
1799,大学の今追う「コロナが変えるキャンパス」まとめ読みhttps://t.co/A6cjhNM6oZ,0
1800,「株式市場の『温度』を読む」動画で解説https://t.co/c17tG69frH,0
1801,コロナ医療支援に1700億円首相、国連で対外貢献表明https://t.co/TByQtr5u8J,1
1802,"「安倍外交、同盟強化が起点 安倍前首相インタビュー」の英文記事をNikkei Asian Review @NAR に掲載しています。 With charts, stats and golf, Abe proved Japa… https://t.co/Smk1QJCsnt",0
1803,北京自動車ショー開幕、300車種展示感染対策を徹底https://t.co/neaN3HOHCG,0
1804,トランプ氏、最高裁判事にバレット氏指名へ米報道https://t.co/QKmBXLAJYX,0
1805,「行政のデジタル化は喫緊の課題で、それを妨げる規制は私のところで取り外す」と河野太郎行政改革・規制改革相。全府省に行政手続きでハンコを使用しないよう求めました。https://t.co/moGriVqUA4,1
1806,アメリカン航空、5800億円の融資枠米政府と合意https://t.co/JQYfJEVEq1,0
1807,上野のパンダ、まだ帰らないで！ 東京都が中国側と交渉https://t.co/jCTlSTTWzI,1
1808,雇用調整助成金の特例措置を段階的に縮小し、政府が業種を超えた出向や新たなスキル習得を後押し。企業での雇用維持から、人手不足産業への移動支援に政策の軸足を移します。人手不足産業に「出向」政府、労働移動支援に軸足… https://t.co/m1y0EzB3zZ,0
1809,賃借面積の縮小、郊外サテライト……。新型コロナで変わる世界のオフィス。GoToトラベルや4連休で戻り始めた航空旅客需要。株主総会の議決権行使集計受託で不適切処理。この1週間、Twitterで読まれた日経記事です。#新型コロナ… https://t.co/tHVfgnfYqS,0
1810,小田急電鉄と京浜急行電鉄（京急）も終電を繰り上げる検討を始めました。JR東日本や西日本が実施を決め、西武鉄道も検討を始めており、同様の動きが広がる可能性があります。https://t.co/VifKj5yQ0i,1
1811,首相、五輪開催の決意表明初の国連演説https://t.co/goknPh92Z4,1
1812,最も落ち込みが大きかったのは天神南駅（福岡市営地下鉄七隈線）の7割減。JR東京駅は半減、JR大阪駅は3割減。都市部の主要鉄道駅ごとに前年と比べた利用客数を国土交通省がまとめました。https://t.co/k1UIgCtvh8,1
1813,ワタミが劣後ローン30億円を含め110億円超を調達します。コロナ下で低迷が続く主力の居酒屋で、3割にあたる120店に1店舗当たり数千万円をかけて全く違う業態を開発します。#新型コロナ #COVID19https://t.co/uohLfmCMBl,1
1814,本社や岡崎製作所、水島製作所などで働く45歳以上の管理職などが対象。三菱自動車が日本国内で500600人規模の希望退職を募集し、業績改善に向けコスト削減を進めます。（会員向け記事です。登録無料）https://t.co/BcnJp1WpsX,1
1815,Huawei（ファーウェイ）が携帯電話や部品などの研究開発、生産のために整備した中国広東省の大型施設で大規模な火災。3人の遺体が見つかったほか、スマホ事業などに影響が出る可能性があります。https://t.co/181qd5kEDG,1
1816,TikTok配信禁止の是非、米地裁が判断へhttps://t.co/4EG5HmBVXx,0
1817,「週1出勤」も当たり前に転職条件で重み増す在宅率https://t.co/UKuHFolbMt,1
1818,「文在寅大統領と南の同胞たちに失望を与え大変申し訳ない」と金正恩委員長が謝罪の意。韓国の船員が北朝鮮軍に殺害された事件で、朝鮮労働党から男性を射殺したと認める通知文が届いたと韓国大統領府が明らかにしました。https://t.co/xXTMHNjO80,0
1819,NYダウ続伸358ドル高主力ハイテク株に買いhttps://t.co/GjLqYLcaW5,0
1820,新型コロナ感染者、米で700万人超に欧州でも再拡大https://t.co/SMn14dWtyV,0
1821,人手不足産業に「出向」政府、労働移動支援に軸足https://t.co/xQrhZERmcg,0
1822,桜・雲海・棚田・歴史遺産…心に残る絶景写真集https://t.co/rqGmhDNrzC,0
1823,東南アの日系小売り、主役はドンキタイ伊勢丹は閉店https://t.co/JYFCOFO84J,0
1824,Zoomgalsコロナの実情、ビートに乗せ素早く発表https://t.co/hRB6OwM7jd,0
1825,寺田千代乃さん「私の履歴書」まとめ読みhttps://t.co/FjClZEtWhX,0
1826,アルツハイマー病治療薬発病前に阻止する戦略に転換https://t.co/g8xX7wYZzR,1
1827,優待達人に聞く年後半の利回り投資戦略と注目銘柄https://t.co/6x183Lv7Ai,0
1828,南相馬の女性ファーマー、2年目の秋古里復興我が手でhttps://t.co/QVghzyHVP1,0
1829,コロナ禍の国連、機能せず米中ロが自国成果強調https://t.co/hLqN0amhQJ,0
1830,米大統領選、法廷闘争も最高裁人事が決着左右かhttps://t.co/cnjFLAez55,0
1831,感染者数で株価明暗フランス5%超下落、日本は堅調https://t.co/iHAX51LpVC,0
1832,安倍外交、同盟強化が起点安倍前首相インタビューhttps://t.co/sHuDA3gacw,1
1833,企業、人手不足解消に期待全世界から入国制限緩和（※見出しに誤りがあったため、修正して再投稿しました）https://t.co/cqed0y5a8y,0
1834,三菱自、希望退職500600人募集へ業績回復急ぐhttps://t.co/sIHADdQM0H,1
1835,ファーウェイで大規模火災中国広東省の実験施設https://t.co/Lk222ZNDVZ,1
1836,貧困国債務の猶予延長へ麻生氏、中国の関与「不十分」https://t.co/robWYDjFRS,0
1837,ファミリーレストランのジョイフルが2020年6月期、過去最大となる93億円の最終赤字に。来期100店程度の閉店を視野に入れるほか24時間営業も縮小し、構造改革を急ぎます。https://t.co/FAgrVGdmip,1
1838,NYダウ反落で始まる主力ハイテク株には買いhttps://t.co/STJTdMsq1S,0
1839,呉製鉄所の高炉休止まで1年協力会社、業種転換探るhttps://t.co/NPirrlfhN1,0
1840,長引く新型コロナの影響もあり、資金繰りのメド立たず。神戸港でレストラン船「ルミナス神戸2」を手掛けるルミナスクルーズ（神戸市）が民事再生法による再建手続きを取りやめ、破産手続きに移ります。#新型コロナ #COVID19https://t.co/7Zr5IDTbVJ,0
1841,レオパレス、債務超過100億円超6月末https://t.co/w8LMKp7TCR,1
1842,習氏来日、双方言及せず日中首脳が電話協議https://t.co/yIz1cAWOBY,0
1843,「独立投票」相次ぐ南太平洋広がる中国への警戒https://t.co/934diMp8Wy,0
1844,米、ファーウェイ取引を一部許可インテルやAMDhttps://t.co/ORfBhBHqO3,0
1845,売買の60%を占める外国人から見れば日本株はさほど上がっていない。企業の利益率が低い。菅義偉官房長官はアベノミクス継承にこだわると……。日本経済への変化期待を探ります。https://t.co/q7HHzUBJCS,0
1846,「エチレンなど大量生産する化学製品では勝負できない状況に。半導体や次世代車など最先端技術に関わる高付加価値素材では日本に競争力」。中国・韓国勢への対抗策を考えます。https://t.co/Ju9G9h5Ige,1
1847,株高債券売りが呼び水日本、首相交代で資金流入https://t.co/fPVCFhniTF,0
1848,五輪簡素化で準備前進IOC・組織委、52項目合意https://t.co/t4gsLos11F,0
1849,ネット金融業者と銀行の双方で確実に認証が済んでいるという前提で、バラバラの本人確認のスキを突かれたーー。「ドコモ口座」やSBI証券などで相次いだ不正被害の背景を探ります。https://t.co/bWjA9POz2F,0
1850,出社が必要でテレワークできない社員の作業はRPAで自動化し、通勤混雑を避けシフト勤務。オフィスの抗菌コーティングや取引先と請求書の電子化も。コニカミノルタの取り組みです。#新型コロナ #COVID19https://t.co/ci9UDgxgFR,0
1851,スリランカ、日本支援の鉄道事業を撤回中国意識かhttps://t.co/RZVB3j1IQ8,1
1852,高級すぎて「敷居高い」浸透？本来の用法29%文化庁https://t.co/PiRFgMroWD,1
1853,浜松市の行政区再編、28日に市議会で全員採決https://t.co/Xar91m6wz1,0
1854,中国広東省にあるHuawei（ファーウェイ）の実験施設で大規模な火災が発生。防音用の綿素材に火がつき、数カ所から強い勢いで黒煙が上がりました。https://t.co/5uLAGl11Je,1
1855,［社説］米州開発銀行の分断避けよhttps://t.co/Uh1FBsPnrJ,0
1856,［社説］女性活躍と少子化対策を一体で急げhttps://t.co/Cju2YaCtMZ,0
1857,AIアナが読むニュース夕方の4本https://t.co/raHJsCw3Um,0
1858,「テレワークで地方移住、最大100万円補助 政府21年度から」の英文記事をNikkei Asian Review @NAR に掲載しています。 Japan to offer $9000 to remote workers… https://t.co/lm0xKKCL6E,0
1859,金正恩氏、韓国人射殺認め謝罪遺体焼却は否定https://t.co/Jvo0xRrACM,0
1860,「ANA、2000億円規模の公募増資検討 普通株で」の英文記事をNikkei Asian Review @NAR に掲載しています。 ANA weighs $1.9bn public offering of common… https://t.co/bwTopVovhg,0
1861,バフェット氏、次は米の旧来型メディアに投資(FT)https://t.co/UGf5jpp04V,0
1862,ANAホールディングスが2000億円規模の公募増資を検討。新型コロナで旅客需要の早期回復が見通せず、危機の長期化に備えて普通株による資本増強に動きます。#日経イブニングスクープhttps://t.co/lAty1E4Ke4,1
1863,東京・御岳山の宿坊でワーケーションを青梅市などhttps://t.co/omqwwxZG0m,0
1864,日産「鉄を極める」方針を転換本気のCFRP量産https://t.co/6HMjw5GndT,0
1865,ANA、2000億円規模の公募増資検討普通株でhttps://t.co/q9zkA6vu2c,1
1866,年金生活の手取りは？退職金の受け取り方で差https://t.co/ImTHCu9SE0,0
1867,ワタミ、劣後ローン30億円調達居酒屋の3割業態転換https://t.co/qSvmXwmvGM,0
1868,上場企業の減損、過去最大4.2兆円20年3月期製造業はリーマン上回るhttps://t.co/oEijj8Y6CO,1
1869,北京自動車ショー、26日開幕コロナ下でEV競うhttps://t.co/aKL8mro5nU,0
1870,積立投資を複利で語るなかれ（大江英樹）https://t.co/oENvTmY28M,0
1871,東京都で195人感染確認新型コロナhttps://t.co/qx7LSfAOF8,0
1872,アビガン効果検証大幅遅れ治験体制、欧米と大差https://t.co/snJ3iDoL5F,0
1873,「NEC、マスク着用の顔認証の精度を向上」の英文記事をNikkei Asian Review @NAR に掲載しています。 NEC facial recognition system offers 99.9% accura… https://t.co/CIJJQfBwYW,0
1874,マネックス証券、一部で二重振り込みミス対象客に通知https://t.co/c0O7QdHbgJ,0
1875,万博、石黒浩氏「仮想世界に無限のパビリオン」https://t.co/w6DVgVFfLX,0
1876,コロナ禍の中学受験難関校狙いに変化の兆し？https://t.co/UpeQkazZFp,0
1877,KDDI社長「対応を検討」携帯料金引き下げ示唆https://t.co/UWJy0cIBAo,1
1878,受験生の選択、改革促すかオンラインで授業の質あらわhttps://t.co/uVuMS9UUv6,0
1879,英シティーに人戻らず感染再拡大で出勤再開断念(FT)https://t.co/Fzjwaa7bAf,0
1880,きょう9月25日昼の日経電子版トップ（https://t.co/EHqRempMWt）3本です。クラウド3巨人、ゲームにそろい踏みアマゾンも参入https://t.co/otFEoqvJq4年金運用もESG重視商… https://t.co/o4ZccS9XGR,0
1881,「銀行が（グループの）頂点に立つ考えを改める」「保守的な銀行文化に染まって新しい事業に挑戦しにくい」。岐阜県地盤の十六銀行が持ち株会社に移行する狙いと危機感を探ります。十六銀行、「非銀行」拡大へ地域商社やフィンテック… https://t.co/pjzYoeX63y,0
1882,クラウド3巨人、ゲームに揃い踏みアマゾンも参入https://t.co/LHM4NDt3y6,0
1883,「就労禁止」やアルコール依存症、睡眠時無呼吸症候群と判定した人も。従業員50人未満の「小規模事業所」の健康管理を支える愛媛労災病院の取り組みです。https://t.co/AZqWOMGlGQ,0
1884,年金運用もESG重視金融機関、商品を拡充https://t.co/wu32QD3ouH,0
1885,新型コロナはビールの営業現場も揺さぶった。ビール販売が大幅に減るなか、飲食店の立場で何ができるか。「できる限りのことはしたい」キリンの営業の社員は飲食店に寄り添い復活への道を探る。#日経STORY復活 キリンビール(3)https://t.co/eM5KTcncjo,0
1886,欧米「ポピュリズム」の行く末ベラルーシが暗示https://t.co/zjPLp6nMid,0
1887,不妊治療の助成増額厚労省概算要求、最高32.9兆円https://t.co/rZoVIWcth6,0
1888,イオン、「第三のビール」価格据え置き酒税改正後もhttps://t.co/PXq79YmuuY,0
1889,SDGs達成は2092年？NPO警告国債評価に影響もhttps://t.co/H2NZg00yPn,0
1890,「美女と野獣」再現、TDL新エリアを報道陣に公開https://t.co/okRxB9lm5X,0
1891,テレワークで地方移住、最大100万円補助 政府、来年度からhttps://t.co/XZgDbFLPBB,1
1892,日経平均反発、129円高で始まる米株高を好感https://t.co/elA5e6iUn9,0
1893,テレワークで東京の仕事を続けつつ地方移住した人に最大100万円。地方でIT事業を立ち上げれば最大300万円。新型コロナで高まった働き方の変化を踏まえ、政府が予算を計上します。#新型コロナ #COVID19https://t.co/r03NZg8K3X,1
1894,デジタル通貨とは「リブラ」に対抗、中央銀行が準備（きょうのことば）https://t.co/m9MSa5lgmE,0
1895,バッハ会長「やり遂げられると確信」、東京五輪開催巡りhttps://t.co/ZZr79SlWum,0
1896,本人確認の難題、揺らぐ「総本山」総務省https://t.co/XpIWTK7f07,0
1897,コロナ医療費も無料頼もしい健康保険の不安な内実https://t.co/pVFO1MOter,0
1898,銀行と事業者、連携に穴ゆらぐネット金融の安全https://t.co/CriGG0jCkm,0
1899,主流派歩む二階氏の「技」菅首相誕生を後押しhttps://t.co/pCe82gDypQ,0
1900,ハイテク株に買い戻し上値は重く（先読み株式相場）https://t.co/LCFkmD9Sph,0
1901,駅無人化で権利侵害と提訴車いす障害者、JR九州をhttps://t.co/dv61p4AUov,0
1902,医師の診断を経ないため1回2000円（配送料除く）と、自費診療の相場の10分の1程度。ソフトバンクグループが新型コロナ感染の有無を判断する唾液PCR検査の受け付けを始めました。【記事】… https://t.co/5irD6IWvcc,1
1903,主にApple（アップル）を念頭に、「反競争的」な慣行に異議。人気ゲーム「Fortnite（フォートナイト）」開発元や音楽配信のSpotify（スポティファイ）など13社・団体が、アプリストア運営の公平性を求めるNPOを立ち上げま… https://t.co/ZBCq2QKfKQ,0
1904,菅首相が執念燃やす携帯料金値下げ実現は可能かhttps://t.co/JRvgIqYYUV,0
1905,メールをやめようチャットに切り替え業務効率上げるhttps://t.co/nUJ4EIZDbU,1
1906,けさ9月25日の日経電子版トップ（https://t.co/Cdaf4zHiTK）3本です。脱ガソリンで日本勢に逆風トヨタやスバル対応急ぐhttps://t.co/Gt7QtMGN9Y企業統治の根幹に疑義議決権不… https://t.co/BSG175nvsk,0
1907,Amazon（アマゾン）がアメリカでクラウドゲーム市場に参入します。多数のゲームで遊べる新サービス「Luna（ルナ）」をまず招待制で始め、2021年に一般提供を開始。先行するGoogle（グーグル）などに対抗します。https://t.co/zUln7k22zp,1
1908,みずほ銀行、事務員3000人を営業転換23年度までにhttps://t.co/Y81ddCnT9K,1
1909,北海道新幹線の全線で時速260キロ運転を目指す国土交通省とJR北海道。最高速度を160キロに抑えている青函トンネル内で、2020年2021年の年末年始に一部列車で210キロ走行し、効果を検証します。https://t.co/0Q1CqJsQHk,0
1910,リース業界3位の三菱ＵＦＪリースと5位の日立キャピタルが2021年4月に合併します。16年から資本提携を結んでいた両社ですが、なぜこのタイミングで合併するのでしょうか。9月25日、日本経済新聞朝刊のポイントをお届けします。… https://t.co/Fhec1AfZkl,0
1911,シカゴ日経平均先物が小幅反落、55円安の2万3025円https://t.co/WVg8eEAeuc,0
1912,ネット金融業者と銀行の双方で確実に認証が済んでいるという前提で、バラバラの本人確認のスキを突かれたーー。「ドコモ口座」やSBI証券などで相次いだ不正被害の背景を探ります。https://t.co/hwgdQMLf8J,0
1913,13年間の控除を受けられる住宅ローン減税と、自動車購入時に課税する「環境性能割」の1%分軽減。消費増税対策でしたが、新型コロナを受け政府・与党が延長を検討します。住宅ローン「13年間控除」延長検討政府・与党… https://t.co/8No7xO7grp,0
1914,アメリカ最大の自動車市場で、日本勢のシェアが47%と高いカリフォルニア州がガソリン車の販売を禁止へ。スバルやマツダ、トヨタへの影響を探ります。https://t.co/A1FhZ9kOno,1
1915,Appleのアプリ運営、反対派が結集SpotifyやEpichttps://t.co/a4JWx6GDIv,0
1916,「コロナ収束後も鉄道利用は元に戻らない」。ガラガラの電車を走らせる余裕はなくなってきた。JR東日本などが終電時間を繰り上げる背景にある危機感を探ります。https://t.co/6zaixP1SYo,1
1917,Amazon、米国でクラウドゲームに参入月額5.99ドルhttps://t.co/zKEK3SWo0Y,0
1918,NYダウ小反発52ドル高ハイテク株上昇、景気懸念は重荷https://t.co/abuSlocaAE,0
1919,住友不動産、「丸の内」に劣らぬビル賃貸の稼ぐ力https://t.co/JfYHq6Eeag,0
1920,コロナ禍の働き方改革、AIで在宅勤務の社員つなぐhttps://t.co/zNHRmcfi51,0
1921,ビール営業、飲食店を守れ苦境に寄り添うキリンhttps://t.co/BNfzlOrXNY,0
1922,三井物産、排ガスからエコ燃料中国で10工場整備へhttps://t.co/3TDY3e1SWa,0
1923,ミサイル防衛、地上イージス代替は洋上案敵基地攻撃も年内結論https://t.co/4NWD9W7TOS,0
1924,徴用工問題の落ちない落としどころ外交遮る革新勢力https://t.co/0W0hm5X78S,0
1925,聖域の終電、コロナで繰り上げ人手不足で揺らぐ安全https://t.co/C5yGrVOK04,0
1926,TikTok禁止「延期か追加説明を」米地裁、政府に命令https://t.co/eJeYGSD2o4,0
1927,企業統治の根幹に疑義議決権不適切集計https://t.co/tU8OS4IXLx,0
1928,脱ガソリンで日本勢に逆風トヨタ・スバル、対応急ぐhttps://t.co/qBxjWM2b9w,1
1929,NYダウ、続落で始まる米景気懸念やハイテク株売りhttps://t.co/YlekGmY7l7,0
1930,EUがデジタル通貨規制案 事前承認や罰金制を導入https://t.co/qDKMFFPGWE,0
1931,地銀再編認めた公取委長崎案件の黒子、古谷氏トップNIKKEI Financialからhttps://t.co/LZRqxMyrXK,0
1932,ソフトバンクG、2000円でPCR検査「無症状」でもhttps://t.co/ipXwnfGusU,1
1933,「高い効果が期待でき、安全性も高い」。抗体を人工的に作って投与し、ウイルスの増殖を抑える抗体医薬品。新型コロナの治療や予防に向けた研究開発の動きと課題を探ります。コロナ抗体医薬、開発急ピッチ米では治験最終段階… https://t.co/pKb8HWfjvv,0
1934,安全保障に関わる量子暗号関連では、中国の論文数がアメリカの約2倍。量子コンピューターをはじめとする量子技術を巡る覇権争いで、対応が遅れる日本は脱落の懸念があります。米中、量子革命を主導論文数は中国が米抜く… https://t.co/V3dDIwpo7f,0
1935,米株安横目、粘る日本株「3低」バネに伸びしろ期待https://t.co/rgEG6gBV4k,0
1936,「夏場の農業ハウスは40度超えが当たり前。ここは快適です」。地面から掘り下げた空間に冷水を張り巡らせ、農作業しやすい半地下式ハウス。冷暖房費は従来の20分の1で済みます。https://t.co/NJaLs42Ydw,1
1937,長崎新幹線、武雄温泉―長崎2022年秋に開業JR九州https://t.co/jBVObD5wG9,0
1938,所得格差が広がる韓国で、高まるベーシックインカム（最低所得保障）導入論。火付け役は知事で、政府が新型コロナ対策で全国民に支援金を支給したことも呼び水になっています。https://t.co/lyjyWvztyK,0
1939,「店舗を拠点に、近くの人に短時間で配達できる。ネット通販とは全く違うものだ」「コンビニ宅配は消費者の習慣に」。来店が前提だったコンビニのあり方を変える改革が進みます。https://t.co/tBfU0L96IU,0
1940,四万十の川エビ、陸上養殖で復活21年度に5万尾販売https://t.co/4s8b0r5RTv,0
1941,九州新幹線西九州ルート（長崎新幹線）武雄温泉―長崎が2022年秋開業になるとJR九州が見通し。新鳥栖―武雄温泉の整備方式が決まっておらず、福岡方面に向かう際は武雄温泉駅で在来線に乗り換える必要があります。https://t.co/qgmBLnUJ3r,1
1942,米SNSへ強まる圧力、トランプ政権もバイデン氏もhttps://t.co/8j24KvqWew,0
1943,ベーシックインカム、韓国で高まる導入論https://t.co/VHW478Iu1n,1
1944,永瀬王座勝ち、初防衛に王手将棋王座戦第3局https://t.co/xnwuQO75Sn,0
1945,みずほ銀行が事務員の約3割にあたる3000人程度を、資産運用相談を担う営業に2023年度末までに再配置。定型的な業務はデジタル化し、経費削減と営業力の底上げを図ります。https://t.co/wRWwM4Aw2P,1
1946,「ドコモ口座」などキャッシュレス決済での不正引き出しが約6000万円（約380件）になった、ゆうちょ銀行。これまでの公表額の3倍近くに膨らみ、最も古い被害は2017年7月だったことも分かりました。https://t.co/cNnPahbVaN,1
1947,海の厄介者アカモクを新名物に静岡市が産地に名乗りhttps://t.co/1ucSZ3JRNI,0
1948,千葉・銚子に「熱中小学校」廃校生かし大人の学び場https://t.co/SukCTIuJql,0
1949,総資産は計約10兆円となり、リース業界首位オリックスの13兆円に次ぐ規模に。三菱UFJリースと日立キャピタルが2021年春に合併することを決めました。新型コロナで逆風が吹くなか、経営体力を高めます。https://t.co/nvARZyMKdr,1
1950,オフィスの白シャツ仕事服にもアウトドアの機能性https://t.co/xV4a9eLwxS,0
1951,［社説］株式会社制度の根底を揺るがす不祥事だhttps://t.co/SUI5SBcA7T,1
1952,［社説］TPPを骨抜きにするなhttps://t.co/rxYD0ETBpe,0
1953,古いスマホを「100均」で再利用どんな使い方ある？https://t.co/XPcVGLhp2m,0
1954,東京都、1泊5000円上乗せ補助都民の都内旅行にhttps://t.co/s3W3bNS6Yf,1
1955,AIアナが読むニュース夕方の4本https://t.co/oIdRXUVGaJ,0
1956,廃棄ロスや人件費など一連のコンビニ店舗運営コストは本部と加盟店が共同で負担し、残った利益を原則として折半。ミニストップがFC制度を抜本的に見直します。#日経イブニングスクープミニストップ、FC制度見直し店舗と利益を折半… https://t.co/reeN2D9AnK,0
1957,「三菱UFJリースと日立キャピタル、2021年春に合併へ」の英文記事をNikkei Asian Review @NAR に掲載しています。 Mitsubishi UFJ Lease and Hitachi Capital… https://t.co/mDscWNj6CT,0
1958,Xbox廉価版、発売前に「値下げ」2万9980円にhttps://t.co/zJyvDGMdJD,0
1959,東京都、銀座の高速を遊歩道へ素案完成2030年代以降https://t.co/bW5xNlGDkL,1
1960,ソフトバンクG、唾液PCR検査を2000円で実施https://t.co/PzeCe8YUJ2,1
1961,ミニストップ、FC制度見直し店舗と利益を折半https://t.co/j767fSgJMy,0
1962,東芝などの株主総会で議決権行使書の一部を無効にした三井住友信託銀行のほか、みずほ信託銀行も同様の処理。両行が受託した計約1400社で株主の声が適切に反映されませんでした。https://t.co/WhmlgOqpAR,0
1963,三井住友信託、議決権集計不適切処理を発表https://t.co/Ls2QV14d7z,0
1964,バランス型投信、個性派続々選び方のコツはhttps://t.co/l89ajMs3St,0
1965,物流ロボットの市場規模、10年後に約8倍民間調査https://t.co/wa1lt2eAya,1
1966,ソニー「PS5」、399ドルの価格設定に透ける余裕https://t.co/RnmU0fWckX,0
1967,雇用の実態、悪化の恐れ就活で「氷河期」再来もhttps://t.co/oj0vwixiOS,1
1968,多士済々の新型コロナワクチン、新タイプ登場で開発加速https://t.co/hdWfRjdjcP,0
1969,住宅ローン「13年間控除」を延長へ政府・与党検討https://t.co/NvCl7rJkXA,1
1970,エアバスが35年に水素旅客機欧州水素戦略、陸も空もhttps://t.co/q8RDBNk6cE,1
1971,【日経特報】株主総会の不適切処理、みずほ信託でも400社でhttps://t.co/fMzgCgELML,0
1972,東京都で新たに195人感染新型コロナhttps://t.co/fuDbauvZYO,0
1973,明治安田生命、新職種6000人所属は東京、職場は地方https://t.co/6ekQq7oapk,1
1974,三菱UFJリース、日立キャピタル合併へhttps://t.co/N8UDpeghIE,1
1975,中国、広がる業務用清掃ロボ拭き掃除から消毒までhttps://t.co/zYKmR3qr3H,0
1976,大手銀、新型コロナによる金相場変調で巨額の利益(FT)https://t.co/5zXPr2q17g,0
1977,きょう9月24日昼の日経電子版トップ（https://t.co/0dsDyH5lLO）3本です。サイバー攻撃、「脅威」5割に上昇1300社の開示分析https://t.co/1uVUHvxnXnガソリン車販売禁止へ… https://t.co/Uj3E7TJ90H,0
1978,駐車場などに2カ月ほどで施工。新型コロナ治療に使う仮設病棟「パンデミック・エマージェンシー・センター」を大林組が開発しました。集中治療室（ICU）タイプもあります。https://t.co/3CDIZKqWgg,0
1979,北朝鮮が軍事境界線付近の海域で韓国人男性を銃撃し、遺体を燃やしたことを確認したと韓国国防省。男性は海洋水産省で漁業指導を担当する40代で、延坪島（ヨンピョンド）近くで船からいなくなっていました。https://t.co/nHmCMvP3As,0
1980,スマホやタブレット画面のどこを触っても指紋認証。複数の指も同時認識。タッチパネルを指紋センサーにしてセキュリティー機能などを高めたジャパンディスプレイ（JDI）の技術です。https://t.co/cIEqSLA3OM,1
1981,ソフトの開発周期を短くして先行実装し、車両改良を待たず頻繁に機能を高める「ソフトウエアファースト」体制に。ソフトとハードの開発体制を分けるトヨタの狙いを探ります。https://t.co/Ukw4KHAxbF,0
1982,三菱パワー、脱・石炭へそろりGEは新設撤退https://t.co/T0qInziBOl,0
1983,ソニーとMSの新型機、対クラウドゲームの試金石にhttps://t.co/3resx0VKFF,0
1984,「混雑する耳」争奪戦マスク起点に商品広がるhttps://t.co/9gLYkO9kqO,0
1985,サイバー攻撃、「脅威」5割に上昇1300社の開示分析https://t.co/Me6lSNSztP,0
1986,「コロナ下の五輪へ着々 入国条件など具体案」の英文記事をNikkei Asian Review @NAR に掲載しています。 Mission Olympics: Japan prepares to open borders… https://t.co/IqYTiZO91m,0
1987,新型コロナ関連の解雇・雇い止め、6万人超にhttps://t.co/sgI010kEYJ,1
1988,ウイルスベクター、DNAやRNAの「遺伝子」、組み換えタンパク質……。「どのタイプが最適か、現時点で判断が難しい」。世界で開発が進む新型コロナワクチンの違いを学びます。https://t.co/IE8UMx4A3n,0
1989,新型コロナで需要が落ち込んだビール。ただ、10月の酒税改正で発泡酒などとの価格差が縮まる。これを好機とみたキリンは、切り札の｢糖質ゼロ｣新商品を投入。家飲み需要を取り込み、シェア拡大を狙う。#日経STORY復活 キリンビ… https://t.co/Zpk277kmFx,0
1990,日韓首脳が電話協議拉致問題やコロナ対策協力確認へhttps://t.co/yhARuIcW29,0
1991,ウォルマート、加速する無形資産シフトDXで生き残りhttps://t.co/inyn5hlGGT,0
1992,トランプ氏、郵便投票の訴訟も念頭最高裁判事承認急ぐhttps://t.co/X8pAcXO8Qu,0
1993,「EV競争、電池が主役 テスラは3年後に260万円新型車」の英文記事をNikkei Asian Review @NAR に掲載しています。 Musk and Tesla shock Panasonic investors… https://t.co/k6xnbjCa14,0
1994,学びの保障「公助」から未知の日常に目配りをhttps://t.co/sy4Ld2IESW,0
1995,久保九段が三間飛車に将棋王座戦第3局https://t.co/bwCpFXNCEh,0
1996,テスラ追ったニコラの挫折（NY特急便）https://t.co/s9wTaVLeUC,0
1997,日経平均、続落で始まる米株安でリスク回避https://t.co/CrGpT2qGVx,0
1998,マイナンバーカードとは本人認証へ導入、普及2割弱（きょうのことば）https://t.co/XRsieVWdpV,0
1999,台風12号、関東に接近東北地方で鉄道運休もhttps://t.co/3wWyuB2RpM,0
2000,4連休、人出4割増の観光地も感染拡大リスクに警戒https://t.co/cnMLFVoARi,0
2001,西武鉄道、終電繰り上げ検討21年春にも2030分https://t.co/r8GFsCZFEB,0
2002,けさ9月24日の日経電子版トップ（https://t.co/xpAMWRzhaT）3本です。マイナンバー、21年に口座連動政府がデジタル化推進https://t.co/G1AN735woV三井住友信託、議決権集計1… https://t.co/6pwGmFAdyw,0
2003,日経平均、米株安の流れ引き継ぎか（先読み株式相場）https://t.co/DTvzLH2Gyi,0
2004,しゃべった声を文字に。スマホと連動。8カ国語を翻訳。クラウドファンディングで注目されたスマートマスク「C-FACE」は小型ロボットの技術を転用しています。https://t.co/ErKPcmhLUk,0
2005,米司法省がSNS規制案、投稿削除に説明責任https://t.co/OK3LKDVaUz,0
2006,「気候変動と闘うために州ができる最もインパクトのある一歩となる」。アメリカのカリフォルニア州が2035年以降、州内で販売する全ての新車を排ガスが出ない「ゼロエミッション車」にするよう義務づけます。https://t.co/bTrSBlYCoB,0
2007,「事務作業上必要なら招集通知に記載すべきで、不誠実だ」。電子化の遅れも背景に。株主総会の議決権行使書の一部を、三井住友信託銀行が集計対象から外していた問題を考えます。議決権集計、不透明な慣行20年企業・投資家把握できず… https://t.co/sl0mt334nz,0
